Textbox24,Textbox28
State: Karnataka     District : Kolar           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,61,Kolar ,DPIU Of Kolar,Malur,KN1942,2006 - 2007,ROAD,K. M. H . Road - NH 207,Upgarde,"Boopanahalli [ 175183], Byalahalli [ 187551], Chickapura [ 220961], Huralagere [ 428827], Marasandra [ 679660], Nosagere [ 790821], Upavasapura [ 1075408]",Road from Shivarapatna to Bairanahalli via Mukthakadahalli Dombarahalli,"Muthakadahalli [ 734319]  { 511} , Seethappanahalli [ 968310]  { 300} , Shivarapatna [ 984582]  { 1948} ",183.80,0.00,10.040,0.000,10.040,164.72,Completed,Regular PMGSY,Umesh Patil [07 May 2007],15.04,Financial: 22-05-2009/ Physical: 30-09-2008,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,62,Kolar ,DPIU Of Kolar,Malur,KN1943,2006 - 2007,ROAD,Gopasandra - T-03,Upgarde,"Dinneri [ 303674], Gopasandra [ 373042], Hale Ballahalli [ 393665], Hosa Ballahalli [ 425843], Huladenahalli [ 427811], Kurnahosahalli [ 605404], Obatti [ 793239], Santhehalli [ 952436], Thirumalahatti [ 1051290]",Rajenahalli -Huledanahalli road to Thorahalli -A G Colony,"A  G Colony [ 7450]  { 150} , Thorahalli [ 1053099]  { 200} ",283.66,0.00,15.700,0.000,15.700,286.56,Completed,Regular PMGSY,S Chandraiaha [30 May 2007],23.52,Financial: 28-07-2009/ Physical: 30-06-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,63,Kolar ,DPIU Of Kolar,Malur,KN1944,2006 - 2007,ROAD,Masti - T-01,Upgarde,"Hasandahalli [ 414976], Kuppur [ 603007], Obati Agrahara [ 793238], Tholasanadoddi [ 1052430]","K M H Road to Doddi Road via Minasandra, Chennigarayapura, Gonurkoppa, Chalaganahalli",Chalaganahalli [ 195399]  { 1178} ,186.11,0.00,9.900,0.000,9.900,192.21,Completed,Regular PMGSY,S Chandraiaha [30 May 2007],14.84,Financial: 28-07-2009/ Physical: 30-06-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,64,Kolar ,DPIU Of Kolar,Malur,KN1945,2006 - 2007,ROAD,D N Doddi - Tamilnadu Border,Upgarde,"Bantahalli [ 95377], Bennaghatta [ 125467], Dadinaikanadoddi [ 239856], Padavanahalli [ 802270]","Rajenahalli Thoralakki Road to Ojarahalli via Alahalli, Jingathimmanahalli","Alahalli [ 23425]  { 558} , Ojarahalli [ 794317]  { 82} ",230.00,0.00,14.520,0.000,14.520,158.72,Completed,Regular PMGSY,S Chandraiaha [30 May 2007],21.76,Financial: 28-07-2009/ Physical: 30-06-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,65,Kolar ,DPIU Of Kolar,Malur,KN1957,2007 - 2008,ROAD,PELAVANAHALLI - T02(MTB Road),Upgarde,"Banahalli [ 86450], Bettahalli [ 127701], Kshetranahalli [ 590860], Makarahalli [ 655810], Manchakallu [ 667483], Nellahalli [ 777345], Peluvanahalli [ 845127]","MTB Road to Bangarpet Taluk Border via Banahalli, Nellahalli","Banahalli [ 86450]  { 1669} , Nellahalli [ 777345]  { 1000} , Peluvanahalli [ 845127]  { 302} ",214.45,0.00,8.760,0.000,8.760,249.59,Completed,Regular PMGSY,N Srinatha Reddy [18 Dec 2008],15.87,Financial: 30-01-2010/ Physical: 30-09-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,66,Kolar ,DPIU Of Kolar,Malur,KN1990,2008 - 2009,ROAD,Agalakote - Kolar-Tekal road,Upgarde,"Balleri [ 82656], Basapura [ 110411], Halepalya [ 393859], Janganahalli [ 453136], Kadirenahalli [ 479635], Kempasandra [ 532391], Obatti [ 793240]","Tekal - Kolar Road to Bangarpet Border via Halepalya Kempsandra, Agalakote","Agalakote [ 14449]  { 8} , Halepalya [ 393859]  { 637} , Kempasandra [ 532391]  { 364} ",213.50,0.00,7.660,0.000,7.660,227.56,Completed,Regular PMGSY,N Srinatha Reddy [02 Mar 2009],14.72,Financial: 11-03-2010/ Physical: 30-11-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,67,Kolar ,DPIU Of Kolar,Malur,KN19100,2009 - 2010,ROAD,Madanahatti - L-137,Upgarde,"Chokkapura [ 231217], Madhanahatti [ 639056]","Upasapura Marasandra Road to Chickapura via Madanahalli, Boppananhalli","Boopanahalli [ 175183]  { 473} , Chickapura [ 220961]  { 449} , Madhanahatti [ 639056]  { 660} ",104.20,0.00,3.740,0.000,3.740,109.86,Completed,Regular PMGSY,V.E. Ramachandra [14 Aug 2009],7.63,Financial: 11-03-2010/ Physical: 28-02-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,68,Kolar ,DPIU Of Kolar,Malur,KN19101,2009 - 2010,ROAD,Kuntanahalli - T-02,Upgarde,"Hosaahalli [ 198573], Kondashettihalli [ 577387], Kuntanahalli [ 602209], Thotagowdanahalli [ 1053467]",Kondasettihalli to Tekal - Kolar Road Thotagowdanahalli,"Hosaahalli [ 198573]  { 305} , Kuntanahalli [ 602209]  { 482} ",120.56,0.00,4.040,0.000,4.040,77.39,Completed,Regular PMGSY,V NARAYANASWAMY [11 Sep 2009],8.24,Financial: 16-01-2012/ Physical: 31-05-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,69,Kolar ,DPIU Of Kolar,Mulbagal,KN1901,2000 - 2001,ROAD,Muduvadi-Kothamangala road to Uthanur,Upgarde,"Pombarahalli [ 860532], Sivanarahalli [ 1000720]",M P Road to H Bypally,H Byapally [ 389861]  { 655} ,25.45,0.00,3.500,0.000,3.500,25.28,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,70,Kolar ,DPIU Of Kolar,Mulbagal,KN1903,2000 - 2001,ROAD,"Thayalur to Andhra Border via Doolapalli, Yelachepalli, Byrasandra and B.Hosahalli",Upgarde,"B Hosahalli [ 56240], Doolapally [ 309866], Yelachepalli [ 1110137]",M P Road to H Bypally,H Byapally [ 389861]  { 655} ,22.99,0.00,3.700,0.000,3.700,24.88,Completed,Regular PMGSY,Ramky Engineers Pvt Ltd [31 Aug 2001],0.00,Financial: 15-07-2007/ Physical: 31-12-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,71,Kolar ,DPIU Of Kolar,Mulbagal,KN1904,2001 - 2002,ROAD,Byrakur  to Chikkanagavara ,Upgarde,"Nagawara [ 743186], Perumakalahalli [ 847332]",M P Road to H Bypally,H Byapally [ 389861]  { 655} ,72.05,0.00,6.260,0.000,6.260,74.20,Completed,Regular PMGSY,V  Krishna Reddy [23 Oct 2002],0.00,Financial: 31-03-2006/ Physical: 31-03-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,72,Kolar ,DPIU Of Kolar,Mulbagal,KN1912,2003 - 2004,ROAD,NH 4 -Bangarpet,Upgarde,Marakalagatta [ 679133],,,23.75,0.00,2.210,0.000,2.210,27.38,Completed,Regular PMGSY,V NARAYANASWAMY [11 Mar 2004],1.71,Financial: 27-10-2010/ Physical: 31-07-2008,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,73,Kolar ,DPIU Of Kolar,Mulbagal,KN1912,2003 - 2004,ROAD,M M Road,Upgarde,"Kogileri [ 570265], Kuppandahalli [ 602877]",Tayalur to Thimmaravathanahalli (via) Vegamadagu,Kogileri [ 570265]  { 577} ,26.85,0.00,2.240,0.000,2.240,36.04,Completed,Regular PMGSY,"V NARAYANASWAMY [11 Mar 2004], Rajanna [30 May 2008]",1.69,Financial: 27-10-2010/ Physical: 31-07-2008,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,74,Kolar ,DPIU Of Kolar,Mulbagal,KN1920,2005 - 2006,ROAD,"Byrakur - Gukunte via Rajendrahalli, Gudipalli",Upgarde,"Byrakuru [ 187811], Dodda Attihalli [ 305226], G Voddahalli [ 332271], Gudipally [ 380934], Gukunte [ 382369], Honnikere [ 425547], Hosahalli [ 426122], Kaggalanath [ 480724], Nachahalli [ 739167], Rajendrahalli [ 892564]",Border to Koladevi (via) Agara,"Agara [ 14624]  { 1423} , Koladevi [ 572739]  { 1147} ",284.20,0.00,18.370,0.000,18.370,291.23,Maintenance,Regular PMGSY,V  Krishna Reddy [14 Jun 2006],22.82,Financial: 23-12-2009/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,75,Kolar ,DPIU Of Kolar,Mulbagal,KN1927C,2006 - 2007,ROAD,"Tayalur - A P Border via Doolapalli, Yalachepalli, byrasandra",Upgarde,,"M T S Road to Andhra border (via) Dulapally, Byrasandra, B Hosahalli",,45.76,0.00,3.120,0.000,3.120,89.33,Completed,Regular PMGSY,V. Govindappa [19 Nov 2008],3.88,Financial: 21-07-2011/ Physical: 31-03-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,76,Kolar ,DPIU Of Kolar,Mulbagal,KN1927D,2006 - 2007,ROAD,"Muduvadi-Kothmangala road - Uthanur via Pombarahalli, Shivanarahalli",Upgarde,Nallandahalli [ 754097],Pombarahalli to Ramapura,"Nallandahalli [ 754097]  { 311} , Pombarahalli [ 860532]  { 547} ",16.89,0.00,1.000,0.000,1.000,24.55,Completed,Regular PMGSY,B M Chandre Gowda [10 Dec 2008],1.25,Financial: 23-12-2009/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,77,Kolar ,DPIU Of Kolar,Mulbagal,KN1952,2006 - 2007,ROAD,M G Road - Yeldur via Koladevi,Upgarde,"Agara [ 14624], J Vommasandra [ 437752], Koladevi [ 572739], Mudiyanur [ 720719], Nichanagunte [ 781821]",Border to Koladevi (via) Agara,"Agara [ 14624]  { 1423} , Koladevi [ 572739]  { 1147} ",281.35,0.00,14.210,0.000,14.210,293.74,Completed,Regular PMGSY,B M Chandre Gowda [02 Jun 2007],21.29,Financial: 23-12-2009/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,78,Kolar ,DPIU Of Kolar,Mulbagal,KN1958,2007 - 2008,ROAD,UGANI - NH4,Upgarde,"Chinnabalepally [ 225750], Kukkaladoddi [ 593714], N Chamakelahalli [ 736134], N Chowdenahalli [ 736145], Seegehalli [ 967642], T Kurubarahalli [ 1023980], Thippadoddi [ 1050834], Ugini [ 1070332]","NH Road to Ugani via Chowdindlu, Jallapalli, Chinnabalepally, T Kurubarahalli, Thippadoddi, Ugini","Thippadoddi [ 1050834]  { 505} , Ugini [ 1070332]  { 869} ",167.83,0.00,6.780,0.000,6.780,162.74,Completed,Regular PMGSY,B M Chandre Gowda [07 Jun 2008],12.41,Financial: 23-06-2010/ Physical: 31-12-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,79,Kolar ,DPIU Of Kolar,Mulbagal,KN1980,2008 - 2009,ROAD,Channapura - T07,Upgarde,"Hydalupura [ 429678], Jogalakasti [ 468208]","M R F Road to M T S Road (via) Chennapura, Hyadalapura, Jogalakashi, Kannasandra","Hydalupura [ 429678]  { 249} , Jogalakasti [ 468208]  { 490} ",201.90,0.00,6.870,0.000,6.870,212.96,Completed,Regular PMGSY,B M Chandre Gowda [25 Feb 2009],13.20,Financial: 13-04-2011/ Physical: 31-07-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,80,Kolar ,DPIU Of Kolar,Mulbagal,KN1981,2008 - 2009,ROAD,Avani - T10,Upgarde,"Avani [ 53807], Kempapura [ 532368]","Yelagondahalli Cross to GMC Road (via) Kempapura, Avani",Avani [ 53807]  { 1787} ,110.69,0.00,3.980,0.000,3.980,117.84,Completed,Regular PMGSY,B M Chandre Gowda [11 Dec 2008],7.65,Financial: 11-03-2010/ Physical: 30-09-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,81,Kolar ,DPIU Of Kolar,Mulbagal,KN19102,2009 - 2010,ROAD,T-05 - Chotindlu,Upgarde,"Jallapalli [ 446644], Jeeyapally [ 460089], Kagganahalli [ 480741], Kasuvaganahalli [ 521455], Ramachandrapura [ 898990], Seegehosahalli [ 967651]","Gaddur-Ugani Road to K.Bayappalli Road (via) Kasavaganahalli, Ramachandrapura","Jeeyapally [ 460089]  { 16} , Ramachandrapura [ 898990]  { 501} ",268.01,0.00,9.640,0.000,9.640,236.37,Completed,Regular PMGSY,B M Chandre Gowda [23 Oct 2009],19.67,Financial: 21-03-2012/ Physical: 31-03-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,82,Kolar ,DPIU Of Kolar,Srinivasapura,KN1901,2000 - 2001,ROAD,Volageranahalli to Bagalahalli,Upgarde,"Bagalahalli [ 65618], Gandlahalli [ 341352], Masthenahalli [ 684247], Valageranahalli [ 1085503]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,28.68,0.00,4.300,0.000,4.300,29.01,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,83,Kolar ,DPIU Of Kolar,Srinivasapura,KN1903,2000 - 2001,ROAD,"R.G.R. to Rayalapad via Yerramvaripalli,",Upgarde,"Basanapalli [ 109799], Gudisivaripalli [ 380984], Royalpad [ 926671], Upparapalli [ 1076166], Yarramvaripalli [ 1109624]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,25.51,0.00,4.360,0.000,4.360,25.17,Completed,Regular PMGSY,Ramky Engineers Pvt Ltd [31 Aug 2001],0.00,Financial: 15-07-2007/ Physical: 31-12-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,84,Kolar ,DPIU Of Kolar,Srinivasapura,KN1905,2001 - 2002,ROAD,M.G. Road  to Kattibisanahalli,Upgarde,"Kattibeesanahalli [ 526352], Seethareddihalli [ 968436]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,9.06,0.00,1.200,0.000,1.200,9.01,Completed,Regular PMGSY,V NARAYANASWAMY [23 Oct 2002],0.00,Financial: 30-03-2006/ Physical: 31-01-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,85,Kolar ,DPIU Of Kolar,Srinivasapura,KN1908,2001 - 2002,ROAD,Yeldur to Somayajalahalli,Upgarde,"Achampalli [ 10318], Attikunte [ 52665], Somiyajalahalli [ 1004428]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,30.18,0.00,4.100,0.000,4.100,24.19,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,86,Kolar ,DPIU Of Kolar,Srinivasapura,KN1908,2001 - 2002,ROAD,B.C. Road to R.L. Road,Upgarde,"Kondasandra [ 577380], Kusandra [ 606900], Reddempalli [ 919224]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,31.30,0.00,4.500,0.000,4.500,31.57,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,87,Kolar ,DPIU Of Kolar,Srinivasapura,KN1908,2001 - 2002,ROAD,S.P. Road  to Gundlapalli ,Upgarde,"Guntavarapalli [ 386148], Pegalapalli [ 844887], Purnapalli [ 879960]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,41.73,0.00,6.000,0.000,6.000,41.92,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,88,Kolar ,DPIU Of Kolar,Srinivasapura,KN1912,2003 - 2004,ROAD,M G Road,Upgarde,Meesaganahalli [ 692711],Srinivasapura to H. Nallapalli,"H Nallapalli [ 389963]  { 178} , Hebbata [ 419227]  { 1097} , Obenahalli [ 793252]  { 320} ",19.15,0.00,2.030,0.000,2.030,22.83,Completed,Regular PMGSY,V NARAYANASWAMY [11 Mar 2004],1.54,Financial: 24-07-2007/ Physical: 31-05-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,89,Kolar ,DPIU Of Kolar,Srinivasapura,KN1912,2003 - 2004,ROAD,L P Road,Upgarde,"Gowdathathagadda [ 379187], Pacharamakalapalli [ 799654]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,29.75,0.00,3.350,0.000,3.350,36.94,Completed,Regular PMGSY,V NARAYANASWAMY [11 Mar 2004],2.53,Financial: 24-07-2007/ Physical: 31-05-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,90,Kolar ,DPIU Of Kolar,Srinivasapura,KN1912,2003 - 2004,ROAD,GBK,Upgarde,Kotekallur [ 583416],RGR Road to Yeguvachinthapalli,Yagavachinthapalli [ 1108746]  { 349} ,10.00,0.00,1.010,0.000,1.010,12.34,Completed,Regular PMGSY,V NARAYANASWAMY [11 Mar 2004],0.75,Financial: 24-07-2007/ Physical: 31-05-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
