Textbox24,Textbox28
State: Karnataka     District : Chickballapur           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,80,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN19114,2009 - 2010,ROAD,Kadiradevarahalli - T-04,Upgarde,"Bellavallahalli -B bommasandra [ 123210], cheelammanahalli [ 212649], Venkatapura [ 1094811]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",116.84,0.00,4.580,0.000,4.580,132.04,Completed,Regular PMGSY,Lakshminarayana Reddy [15 Sep 2009],9.35,Financial: 29-01-2011/ Physical: 31-03-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,81,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN19115,2009 - 2010,ROAD,Nagathenahalli - T-12,Upgarde,Taridalu [ 1034425],"PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",53.19,0.00,2.010,0.000,2.010,67.67,Completed,Regular PMGSY,JayaPrakash [03 Oct 2009],4.10,Financial: 19-04-2011/ Physical: 30-09-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,82,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN19116,2009 - 2010,ROAD,chandandur - T-14,Upgarde,"Chandanadur [ 201085], Idagur [ 430397], Shambookanagara [ 976861]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",295.25,0.00,12.610,0.000,12.610,318.58,Completed,Regular PMGSY,JayaPrakash [03 Oct 2009],25.81,Financial: 19-04-2011/ Physical: 31-07-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,83,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN19123,2012 - 2013,ROAD,Saragondlu - T-05,Upgarde,SARAGONDLU [ 954252],Namagondlu to Saragondlu,SARAGONDLU [ 954252]  { 1164} ,99.13,0.00,2.380,0.000,2.380,102.45,Maintenance,Regular PMGSY,M.Venkatesh [20 Dec 2012],5.89,Financial: 19-12-2013/ Physical: 30-09-2013,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,84,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN19124,2012 - 2013,ROAD,Naralahalli - Bellavalahalli (T-01),Upgarde,Narlahalli [ 763017],VH Road to Narlahalli via Bellavallahalli,"Bellavallahalli -B bommasandra [ 123210]  { 800} , Narlahalli [ 763017]  { 496} ",76.19,0.00,2.260,0.000,2.260,50.65,Maintenance,Regular PMGSY,Balaraju B [28 Dec 2012],5.59,Financial: 03-04-2014/ Physical: 31-03-2014,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,85,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1901,2000 - 2001,ROAD,Channarayanahalli to Gundam Nagenahalli,Upgarde,"Channarayanahalli [ 205254], Chendur [ 213794], Gavikuntahalli [ 351933], Gundamnagenahalli [ 384836], Katenahalli [ 522932], Nagenahalli [ 743366]",B B Road to Batlahalli via Theelakuntalahalli,Theelakuntahalli [ 1048231]  { 324} ,25.52,0.00,4.000,0.000,4.000,26.82,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,86,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1902,2000 - 2001,ROAD,B.B.road to Somenahalli,Upgarde,"J P Nagara [ 437725], Malenahalli [ 659732], Pemmanahalli [ 845216], Puradahalli [ 872102], Somenhalli .. [ 1004364]",B B Road to Batlahalli via Theelakuntalahalli,Theelakuntahalli [ 1048231]  { 324} ,34.42,0.00,5.150,0.000,5.150,28.18,Maintenance,Regular PMGSY,B.Bhaskar Naidu [18 Aug 2001],0.00,Financial: 01-04-2005/ Physical: 30-09-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,87,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1907,2001 - 2002,ROAD,NH-7 to Puradhahalli,Upgarde,"Jambigemaradhahalli [ 448512], Purdahalli [ 874204], Singanahalli [ 994461]",B B Road to Batlahalli via Theelakuntalahalli,Theelakuntahalli [ 1048231]  { 324} ,26.02,0.00,3.500,0.000,3.500,28.58,Completed,Regular PMGSY,JRameshbabu [16 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 30-09-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,88,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1909,2001 - 2002,ROAD,Gudibanda to Iddarahalli,Upgarde,"Chinahalli [ 224288], Iddarahalli [ 430505], Kariganthumanahalli [ 513736], Lagumenahalli [ 612822], Machavalahalli [ 635394], Somlapura [ 1004475]",B B Road to Batlahalli via Theelakuntalahalli,Theelakuntahalli [ 1048231]  { 324} ,16.66,0.00,2.300,0.000,2.300,16.84,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,89,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1910,2001 - 2002,ROAD,NH-7 to Somenahalli,Upgarde,"Mallenahalli [ 663481], Singanahalli [ 994460]",B B Road to Batlahalli via Theelakuntalahalli,Theelakuntahalli [ 1048231]  { 324} ,40.48,0.00,4.900,0.000,4.900,46.06,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-05-2005,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,90,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1910,2001 - 2002,ROAD,GC road to Nadavanahalli,Upgarde,"Chikkathamanahalli [ 222621], Kappakatenahalli [ 508541], Sadashivanahalli [ 931675]",B B Road to Batlahalli via Theelakuntalahalli,Theelakuntahalli [ 1048231]  { 324} ,20.32,0.00,2.600,0.000,2.600,21.87,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,91,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1914,2003 - 2004,ROAD,N H 7,Upgarde,Yerralakkenahalli [ 1111185],NH 7 to Yerralakkenahally,Yerralakkenahalli [ 1111185]  { 930} ,23.10,0.00,1.400,0.000,1.400,23.92,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],1.05,Financial: 20-04-2006/ Physical: 31-07-2005,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,92,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1914,2003 - 2004,ROAD,G C Road,Upgarde,Dapparthi [ 249773],G C Road to Dapparthi,Dapparthi [ 249773]  { 809} ,10.80,0.00,0.600,0.000,0.600,11.18,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.46,Financial: 20-04-2006/ Physical: 30-06-2005,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,93,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1914,2003 - 2004,ROAD,G K Road,Upgarde,Bramannahalli [ 181541],Gudibande Kariganathamanahalli road to Alagadrenahalli via Brahmanahally,"Bramannahalli [ 181541]  { 627} , Hale Gudibande [ 393671]  { 519} ",12.42,0.00,0.650,0.000,0.650,12.51,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.50,Financial: 20-04-2006/ Physical: 30-06-2005,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,94,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1914,2003 - 2004,ROAD,Bagepalli Yellodu Road,Upgarde,Yarrahalli [ 1109614],BY road to Yerrahally,"Nilugumba [ 783507]  { 674} , Yarrahalli [ 1109614]  { 509} ",10.92,0.00,0.600,0.000,0.600,10.96,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.46,Financial: 20-04-2006/ Physical: 31-03-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,95,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN1923,2005 - 2006,ROAD,Somenahalli - Minchanahalli ,Upgarde,"Bhogenahalli [ 152665], Chikanacharlu [ 221432], Doddanacgerlu [ 305599], Kalavagadahalli [ 487846], Kambalahalli - bullasandra [ 496691], Minchanahalli [ 702390], Somenahalli [ 1004349], Thirumani [ 1051487]",B B Road to Somenahallivia Bhogenahalli Thirumani road Doddanancahrlu,"Bhogenahalli [ 152665]  { 1232} , Dinnemelinahalli [ 303657]  { 221} , Madhugirihalli [ 640449]  { 46} , Mykalamaddaihgaahalli [ 735780]  { 318} ",129.20,0.00,8.200,0.000,8.200,146.31,Completed,Regular PMGSY,Karnataka Land Army Corporation [22 Aug 2006],7.15,Financial: 13-01-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,96,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN19121,2012 - 2013,ROAD,Thimmayagarahalli - Approach road (T-04),Upgarde,Thimmaiahgarihalli [ 1050203],P S road to Thimmaiyagarahalli via Chinnahalli,Thimmaiahgarihalli [ 1050203]  { 612} ,82.41,0.00,1.860,0.000,1.860,69.52,Maintenance,Regular PMGSY,M.Venkatesh [20 Dec 2012],4.61,Financial: 13-01-2014/ Physical: 31-12-2013,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,97,Chickballapur ,DPIU Of Chikkaballapur,Gudibanda,KN19122,2012 - 2013,ROAD,Pasapalodu - Approach road (T-09),Upgarde,Pasapalodu [ 829067],G Y road to ML Road via Pasapalodu,Pasapalodu [ 829067]  { 910} ,30.17,0.00,1.140,0.000,1.140,30.31,Maintenance,Regular PMGSY,B.G.GOVINDA RAJU [31 Dec 2012],2.82,Financial: 26-03-2014/ Physical: 31-12-2013,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,98,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1901,2000 - 2001,ROAD,K.S.Road to Hemarlahalli via Ambiganahalli,Upgarde,"Ambiganahalli [ 31478], Hardi [ 399087], Hemarlahalli [ 420240], K G Pura [ 474456]",Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,32.49,0.00,7.000,0.000,7.000,33.15,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,99,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1902,2000 - 2001,ROAD,Basetty halli to Taluk boarder via Chowdeswari temple,Upgarde,"Ammagarahalli [ 33765], Amurthummanahalli [ 35451], Basettihalli [ 111377], Dyvarahalli [ 320361], Kumbarahalli [ 597042], Valasenahalli [ 1085844]",D T Road to Thurakachanahalli S M via Kondarajanahalli,Kondarajanahalli [ 577278]  { 115} ,20.59,0.00,7.000,0.000,7.000,35.61,Maintenance,Regular PMGSY,B.Bhaskar Naidu [18 Aug 2001],0.00,Financial: 01-04-2005/ Physical: 31-07-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,100,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1907,2001 - 2002,ROAD,Kyasagere to Lakkenahalli,Upgarde,"Chikkabandaraghatta [ 221991], Doddabandaraghatta [ 305276], Haleganjigunte [ 393739], Lakkenahalli [ 615671]",Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,25.07,0.00,5.500,0.000,5.500,34.39,Maintenance,Regular PMGSY,JRameshbabu [16 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-07-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,101,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1907,2001 - 2002,ROAD,S.D.Road to Tatahalli,Upgarde,Tatahalli [ 1035347],Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,41.26,0.00,3.100,0.000,3.100,32.33,Completed,Regular PMGSY,JRameshbabu [16 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 30-09-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,102,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1910,2001 - 2002,ROAD,S.D.Road to Varadanayakanahalli,Upgarde,"Cheemanahalli [ 212740], Varadanayakanahalli [ 1088509]",Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,9.22,0.00,1.000,0.000,1.000,9.63,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,103,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1910,2001 - 2002,ROAD,H.S.road to Bhaktharahallik,New,Bhaktharahalli [ 134633],Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,20.46,0.00,1.500,0.000,1.500,18.52,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,104,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1910,2001 - 2002,ROAD,C.B.roadG.Kurubarahalli,Upgarde,"G Kurubarahalli [ 332157], M Hossur [ 634517]",Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,8.35,0.00,0.970,0.000,0.970,9.04,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,105,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1910,2001 - 2002,ROAD,B.C.road S.C.Road,Upgarde,B Thimmasandra [ 56435],Sadali Buradagunte Road via Thimmasandra,Iwarahalli [ 437464]  { 693} ,18.19,0.00,3.000,0.000,3.000,19.31,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,106,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1913,2003 - 2004,ROAD,Kamanahalli,Upgarde,"Kamanahalli [ 495592], Kotagal [ 582765]",C B Road to Kamanahalli via Kotagal,"Kamanahalli [ 495592]  { 608} , Kotagal [ 582765]  { 494} ",23.00,0.00,1.600,0.000,1.600,24.24,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],1.21,Financial: 06-02-2017/ Physical: 31-03-2007,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,107,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1913,2003 - 2004,ROAD,T-04,Upgarde,"Mummanahalli [ 724410], Palicherlu [ 810983], Somanahalli [ 1004000]",Palicherlu road to Mummanaahlly,Mummanahalli [ 724410]  { 494} ,20.90,0.00,1.100,0.000,1.100,21.72,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],1.56,Financial: 31-01-2007/ Physical: 28-02-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,108,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1964,2007 - 2008,ROAD,Pendlivaripalli - T-12,Upgarde,"Rameswara [ 902219], vantur [ 1088307]",S D Road to Taluk Border via Basettihalli Rameshwara and Vantur,"Rameswara [ 902219]  { 806} , vantur [ 1088307]  { 621} ",137.49,0.00,5.160,0.000,5.160,159.64,Completed,Regular PMGSY,K V Sathyanararayana Reddy [11 Jul 2008],9.35,Financial: 06-10-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,109,Chickballapur ,DPIU Of Chikkaballapur,Sidlaghatta,KN1977,2008 - 2009,ROAD,Kolar Sompoor Road - K.Muttkadahalli,Upgarde,"Attiganahlli [ 52622], Cheemangala [ 212746], Hereballa [ 420738], Krishnahalli [ 589896], Muthukadahalli L [ 734776], Vallappanahalli [ 1086433]",H S Road to Kiwara Road via Devaganahalli Attiganahalli and Chimangala,"Attiganahlli [ 52622]  { 571} , thataparthi [ 1047295]  { 341} , Vallappanahalli [ 1086433]  { 662} ",352.01,0.00,12.450,0.000,12.450,475.78,Completed,Regular PMGSY,M.Venkatesh [28 Feb 2009],23.85,Financial: 19-04-2011/ Physical: 28-02-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
